,col1,ra,dec,type,u,g,r,i,z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,specobjid,redshift,redshiftErr,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,h_alpha_flux_err,h_beta_flux_err,oiii_5007_flux_err,nii_6584_flux_err,sii_6717_flux_err,sii_6731_flux_err,oi_6300_flux_err,logMass,logMass_err,Log_NII_on_Halpha,Log_OIII_on_Hbeta,Log_NII_on_Halpha_err,Log_OIII_on_Hbeta_err,Category
599,1055,228.45544481733515,27.75305728637998,3,18.726387,17.249079,16.527287,16.136015,15.875853,0.044889797,0.0063580545,0.005102447,0.005358447,0.012002684,2425361098816382976,0.117202565,1.7706325e-05,70.09183,19.627934,44.74585,38.696392,21.560577,20.748545,5.6869535,2.9395168,2.1991653,2.6944249,2.49117,2.2020493,2.322438,1.8615655,11.046496682798267,0.0789177948116662,-0.257996925087187,0.3578781734576913,0.07683255742424921,0.12719882363441576,Seyfert
600,1056,228.50887376178247,27.80924121408293,3,19.170534,18.112078,17.772089,17.501827,17.365713,0.03740417,0.007444822,0.007409064,0.008550991,0.022313029,2425362473205917696,0.088533096,6.5273707e-06,236.21112,75.76412,54.487972,57.736465,51.152996,32.346085,11.281731,3.2130225,2.3600428,2.3518317,1.8030107,2.1098623,1.9267046,1.4852619,9.775958677581542,0.0504449738425922,-0.6118501487960029,-0.14316293916678757,0.034062137013128484,0.0532288222830294,SF
601,1057,229.47689835717023,25.74018672294944,3,19.466171,17.824396,16.923637,16.429785,16.067902,0.055847652,0.0072263675,0.005575879,0.0054108077,0.011517477,2428571667786655744,0.07134662,1.8836081e-05,98.26186,18.72332,12.674137,52.187176,23.111008,20.90691,9.906654,3.4102774,3.105244,3.257996,3.0125406,2.5806768,2.5744815,2.2651072,10.753873948261296,0.0162796430048768,-0.2748211840896635,-0.16946446260123124,0.06735549207735607,0.3059166879097055,Comp.
602,1058,229.2514919151532,26.217910614665342,3,18.503122,17.267948,16.70175,16.37587,16.0902,0.03925732,0.006371327,0.006242349,0.007281049,0.017778601,2428595582164559872,0.03456734,7.710163e-06,216.31319,55.61746,28.433516,55.164127,54.86565,39.63791,7.869803,3.1534004,2.5005138,2.2951045,1.870185,2.3005047,1.8447407,1.4704461,9.717298463603536,0.0661737578663457,-0.5934262523204858,-0.29138058462411887,0.03690359238546823,0.09239462094705284,SF
603,1060,228.35035454294257,26.898963424729786,3,16.978102,15.615072,14.930662,14.5621195,14.24715,0.015875997,0.0029780383,0.002639548,0.0026223743,0.0054044127,2428672273100597248,0.03124561,1.0345877e-05,875.5387,183.90173,85.39824,427.84357,122.24531,101.72044,22.859203,9.396619,4.357166,3.8615582,5.6912594,4.0807137,3.9452324,3.1779287,10.657979023004298,0.0156167086230366,-0.31099033782531765,-0.3331368944859746,0.017091885324449715,0.0510494173630491,Comp.
604,1064,232.721655830236,26.816723946992184,3,18.534082,17.559134,17.138906,16.749166,16.64145,0.022160467,0.011565873,0.006501599,0.0062035723,0.014204598,2080722196723951616,0.084121674,6.2210884e-06,896.65094,210.39374,210.45792,230.35706,144.972,98.27514,25.990425,8.130516,3.780935,4.0842786,3.362255,3.6019447,2.7819874,2.4452152,10.354047999400532,0.0209691593885272,-0.5902218810288261,0.00013246006949161048,0.017183155421406165,0.026449297960047486,SF
605,1065,232.02329375552875,27.96248762799141,3,18.508778,17.367111,16.842636,16.492876,16.30561,0.02901669,0.0053500975,0.005931862,0.006313706,0.015712952,2080765902311155712,0.06723437,8.267146e-06,370.38684,84.851006,18.735138,122.115585,56.507362,37.345703,7.327193,4.83814,2.6322937,2.166446,2.753632,2.31144,2.1659276,1.7915947,10.35491875920196,0.0289263963479725,-0.48188445330875995,-0.6560000993281309,0.02605957072663072,0.11972449149677639,SF
606,1067,232.40812202544265,27.999045984472872,3,18.51319,16.818834,15.976976,15.523871,15.200592,0.032259006,0.004831386,0.0037002494,0.0038426623,0.007856054,2080788442299525120,0.07402729,9.822451e-06,356.719,93.26096,291.954,306.00992,211.18095,178.1745,127.69436,5.5528345,3.5921524,5.024496,4.764511,4.4805737,4.433032,3.699147,11.0818019744547,0.0285857035663383,-0.06659073653135382,0.4956145481679133,0.02201662073383581,0.042187155621827954,Seyfert
607,1070,228.5721687191441,27.30759879124136,3,18.652308,17.428658,16.915457,16.64648,16.405758,0.040099695,0.0066300966,0.006684167,0.0068609943,0.021344246,2428657429693622272,0.03102943,6.721044e-06,179.79456,52.166256,79.44154,26.19007,43.320366,28.42901,6.4888315,2.757181,2.2324862,2.6552112,1.4450383,2.010611,1.7154996,1.4555687,9.331968612620292,0.0944069638633765,-0.8366398880586539,0.18265798621383,0.05726651041122036,0.054300930667494016,SF
608,1071,229.23720847658703,27.302716223652435,3,19.078823,17.834171,17.168869,16.761505,16.533403,0.045061335,0.0077192625,0.0066774176,0.007347485,0.018158158,2428692339187804160,0.10843589,1.3688793e-05,204.99562,51.512638,11.076262,104.46686,29.801678,23.098822,4.798918,4.6802955,2.4962668,2.268066,2.8524652,2.071164,2.0521536,1.7484636,10.740658521433636,0.034583143458418,-0.29276604073631574,-0.6675205709102479,0.03559249002505907,0.21042412334418514,SF
609,1072,229.85138192035407,27.304646426932024,3,19.724575,18.319252,17.620876,17.24044,16.959206,0.066082574,0.012762131,0.010214944,0.009315111,0.023568442,2428735769897101312,0.09435633,1.4601958e-05,55.698795,13.325856,4.7198763,23.612736,14.065301,8.725914,4.448719,1.8259047,1.5695192,1.507545,1.4301904,1.5422221,2.0977986,1.2072902,10.454594675195237,0.077537658439434,-0.37269948809892917,-0.45076449928812967,0.0688708900140629,0.340427262087011,SF
610,1073,229.96856811580767,26.388826146916088,3,18.427315,17.035164,16.302553,15.803407,15.468965,0.03156012,0.0055330424,0.0046617566,0.0043607773,0.010923856,2432037047570032640,0.05315682,7.494034e-06,755.60034,129.12231,75.76889,231.53119,140.34357,102.77514,19.325375,7.5759,3.0960565,2.8269684,3.5339906,3.1743658,2.8694446,2.0167775,10.72349190469014,0.0052669454893777,-0.5136826407532162,-0.23151036201859487,0.018262082359643193,0.04435084013672023,SF
611,1076,230.6935454798167,26.207720501009373,3,19.186113,17.635614,16.862585,16.447163,16.106737,0.03962254,0.0053576753,0.00455665,0.0045177755,0.010970526,2432071407308400640,0.04458121,1.3811001e-05,160.05806,37.92808,24.78508,78.71136,39.70774,26.206205,7.4576693,3.661283,2.6626356,2.8660612,3.2899485,2.8108466,2.6729581,2.4927204,10.294170902410034,0.0658205335264826,-0.30824013233966374,-0.18477053331305038,0.04764761076240563,0.13527810097588025,Comp.
612,1077,231.281309652074,26.158971110720906,3,19.2532,17.729729,17.044744,16.619379,16.38015,0.06850289,0.008258709,0.006691155,0.00645874,0.018989611,2432082127546771456,0.08885277,9.584545e-06,155.98097,31.075708,10.5216875,54.04015,25.864052,20.603434,4.1311145,2.93579,2.187849,1.992836,2.1231315,3.0150256,2.3692968,1.7847768,10.69187585894514,0.050971466896582,-0.46035507093501216,-0.47033563312373217,0.043563716947978594,0.20206454886475056,SF
613,1078,231.1270758865928,26.721516518088368,3,18.938309,17.556042,16.976145,16.629232,16.379707,0.03525964,0.006639372,0.0056547164,0.006541855,0.015757015,2432091198517700608,0.03224309,8.969052e-06,245.99747,57.240387,33.871407,71.29181,62.035896,40.003483,12.80552,3.3743782,2.1653275,2.1234598,1.9980282,2.1124642,2.2126606,1.6611356,9.367034248574942,0.0781926555066876,-0.5378909995694319,-0.22786932396738163,0.031202873324233858,0.07322070057107158,SF
614,1080,232.3343494583031,26.352752113676445,3,17.801094,16.097204,15.23574,14.784495,14.425495,0.022060795,0.003737606,0.0029328384,0.0029115141,0.0054272055,2432111814360721408,0.08797845,1.3745364e-05,193.45517,31.149204,66.97475,126.25109,42.29593,31.818237,4.3570595,5.557393,3.8180115,4.7326546,5.161222,5.166708,5.5472956,3.9508038,11.5219354036012,0.0478478116979472,-0.18534520420477238,0.3324641481793444,0.04996465711150585,0.14148188461218225,Seyfert
615,1081,230.0797448255143,29.1054196977816,3,18.900854,17.428377,16.673382,16.258795,15.987767,0.03428404,0.00579885,0.0046126232,0.0049945884,0.01098035,2079625433808136192,0.078854755,2.1059068e-05,50.456974,12.148659,12.698961,34.849846,7.727038,9.169125,8.082283,2.7158563,2.249962,2.5078225,2.6008158,3.2808173,2.3553371,2.067033,10.85168532156191,0.0352032545656987,-0.1607203381931737,0.019239847380269723,0.09201449536445057,0.27073843688545646,Comp.
616,1082,229.98948720694275,29.15209798248884,3,18.34105,16.607336,15.754153,15.259544,14.89924,0.02791792,0.0042638546,0.0033505482,0.003437627,0.006202497,2079627357953484800,0.06204731,1.6689355e-05,164.31769,31.25346,17.692104,80.36849,30.533955,23.11879,12.663826,4.7772636,3.2277334,3.3418007,4.1400213,3.5724037,3.5566804,3.1671247,11.059321628694718,0.0036136127995218,-0.31059851224548624,-0.2471186204726161,0.05915105385189029,0.21527673478116002,Comp.
617,1083,229.6546658274233,28.59464680951789,3,19.48247,18.171745,17.463936,17.08206,16.844488,0.07963058,0.009745062,0.008260522,0.008587969,0.023696765,2079635054534879232,0.11234105,1.451887e-05,114.59785,27.745737,7.5229297,40.229168,14.83564,11.795257,1.6601417,3.5882964,2.093074,1.9784313,2.3655064,2.0194578,1.9895636,1.540121,10.577339812142304,0.0538885988445788,-0.4546354189985117,-0.5668092618521482,0.06661814739157075,0.2735925927026492,SF
618,1084,230.79185087435172,28.32870786244689,3,19.75093,18.426332,17.638134,17.22554,16.995213,0.0526883,0.008534773,0.006822458,0.0066780676,0.018912422,2079672987686037504,0.099549346,1.1016094e-05,177.24147,38.737885,9.360079,86.42461,29.136656,20.682396,7.121083,3.0545852,2.0165195,1.9486848,2.8269427,2.0586967,2.2988245,1.6311655,10.593131991681368,0.0283310506724353,-0.31192791489303406,-0.616856391301769,0.03697230317446161,0.21460030910190714,SF
619,1085,231.03468888675525,28.33360344625116,3,17.830889,16.430988,15.699235,15.269551,14.949319,0.055813074,0.0037565085,0.0032588101,0.0033170776,0.007050517,2079673812319758336,0.06308253,1.169603e-05,244.59749,49.442055,12.017845,90.84126,31.431519,18.141512,4.789058,4.747994,2.9726233,2.8939836,3.7411249,3.121028,2.9949977,2.6915927,11.054401270105632,0.0103383127902835,-0.43016884669309885,-0.6142699149817571,0.04552859133190563,0.24819937111890994,SF
620,1089,232.0185433458873,26.748470441915977,3,19.83117,18.473383,17.618961,17.159855,16.886395,0.06174292,0.0098989345,0.0073769796,0.0072572366,0.017747734,2080741438177437696,0.12066226,1.6023796e-05,130.84111,27.740385,9.782701,79.98438,25.750761,20.19607,6.2172036,3.4562786,2.2938933,2.380373,3.0047238,3.0627367,2.2076938,1.9128976,10.885421050251113,0.0519352741710863,-0.2137390371220893,-0.4526537043302352,0.04592417660430823,0.25699182866069176,Comp.
621,1090,231.4405290754131,27.890273596243585,3,19.00609,18.069183,17.766264,17.500948,17.501509,0.028592067,0.006537225,0.0068901004,0.0074234186,0.026757583,2080759030363482112,0.06711924,7.015233e-06,681.78613,201.38126,279.93262,110.15638,130.25035,94.3424,18.097492,6.6290684,3.6418204,4.320952,2.305169,2.5995703,2.3256543,1.5316813,9.538921182725415,0.0290759742997064,-0.7916385063232267,0.14303445508236753,0.023074875340525384,0.023776016150736923,SF
622,1092,232.0969637763945,28.229469664974204,3,17.688984,16.30846,15.620664,15.205708,14.93399,0.016658068,0.003469305,0.002973272,0.003092455,0.006115782,2080765627433248768,0.07362206,1.2233356e-05,256.95596,58.944435,28.749832,131.7817,34.949657,23.63174,8.071058,5.218796,3.2865431,3.5466752,4.5676203,3.7052896,3.739674,3.241396,11.176454796665466,0.0143590732617456,-0.2900035897410783,-0.31180749798480306,0.04017275139773959,0.13537841288873598,Comp.
623,1093,230.5905124950528,25.453058613578868,3,20.038134,18.589685,17.64358,17.16887,16.825232,0.067332536,0.009735413,0.00672246,0.0062658894,0.013289436,2428570843152934912,0.12764831,1.3764549e-05,152.404,31.40313,13.159694,72.61825,20.567926,9.939042,2.5471005,3.9305034,3.168451,3.129549,3.1538625,3.0351055,2.526543,2.1451137,11.005674234027335,0.0282027989185574,-0.3219505868563236,-0.3777271462297478,0.05051091483061317,0.25833143081851906,SF
624,1094,229.0310182417636,25.57842514238009,3,18.466858,17.312387,16.897102,16.629082,16.5023,0.029136892,0.0058066985,0.0055044224,0.0061727823,0.017297491,2428600529966884864,0.045559917,5.7623656e-06,362.4556,110.72025,67.65426,92.4897,78.92511,53.147903,11.750101,4.621476,3.1648734,3.3894813,2.2955282,2.1989188,1.9814932,1.725888,9.64582678303988,0.0362934176563886,-0.5931614432939478,-0.21393190961941957,0.02790288786804086,0.05768087158799375,SF
625,1095,229.4231150520414,26.775318602413343,3,19.425516,17.704771,16.828184,16.388306,16.024519,0.074468754,0.007078157,0.0057544247,0.005803871,0.016492555,2428700035769198592,0.119791456,2.1612754e-05,70.17821,15.689607,8.785797,36.01853,10.063138,10.480507,2.9831617,3.1158855,2.237147,2.4901037,3.031979,2.5147197,2.0966985,1.8354024,11.32732818982245,0.0644004214591636,-0.28967630241455145,-0.25183090086330384,0.0951699204275062,0.3172701086635165,Comp.
626,1096,229.5051837770089,27.35639803741331,3,18.076263,16.378174,15.539109,15.104515,14.788111,0.03114628,0.0042433506,0.0033037916,0.0033742941,0.00650789,2428711580641290240,0.08583074,1.7717599e-05,57.1376,17.005203,17.866997,48.53717,14.952252,8.515416,8.083124,3.620962,2.9801497,3.3945749,3.724952,3.5496635,3.6548922,3.1352887,11.074796084419342,0.0966691622341918,-0.07084754354961557,0.021469743785286814,0.09952781029052339,0.2584744205189626,Comp.
627,1099,230.80208878790123,27.140705722444324,3,19.553255,17.728758,16.81248,16.387024,16.0622,0.047037758,0.006497704,0.0047427514,0.0047193095,0.009814911,2079561112377911296,0.13866198,2.0063278e-05,96.10293,19.607075,16.059008,76.41701,32.205345,20.168818,12.153649,4.8783045,3.404233,4.032689,4.310179,4.4207945,4.0428576,3.3416238,10.999133938918323,0.0331458427828359,-0.09954658783847975,-0.0866940956299822,0.07588179880044298,0.3052942118685082,Comp.
628,1100,230.7140523309497,27.92115082100261,3,20.153202,18.435005,17.651237,17.255568,16.95422,0.060036518,0.008032452,0.0061991443,0.0060723955,0.014993991,2079584202122094592,0.06718883,1.9383431e-05,65.17493,15.554202,7.0235195,27.489443,11.96085,6.9358773,3.9943252,2.5407834,2.0891743,2.008786,2.2189062,1.9240932,1.9166334,1.7088804,10.049549085211584,0.0982452885815355,-0.37491463327705615,-0.3452929422421805,0.08963944902266988,0.31597715121775577,SF
629,1102,230.3697650975446,29.28163289742504,3,18.379095,16.610462,15.712323,15.241063,14.868847,0.030063644,0.0040549864,0.0031710651,0.0032084929,0.0060409848,2079637803313948672,0.050162543,1.565235e-05,78.18151,18.333311,14.014027,50.55377,18.487768,11.335446,1.9562426,4.1437674,2.7571213,3.1447587,4.0346336,3.5060132,3.4382281,3.200115,10.92911516487832,0.0033683992224875,-0.1893505059152153,-0.11667795583666873,0.09580520694114243,0.270134133243584,Comp.
630,1103,230.10153490876627,29.00546753208297,3,18.71254,17.661331,17.08867,16.71607,16.497618,0.034377895,0.0076223006,0.0067556747,0.0077841473,0.019027572,2079638627947669504,0.11622351,1.114395e-05,175.93564,43.200558,16.285234,62.406,31.076221,19.28417,3.8787377,3.5600674,2.300081,2.428428,2.6477604,2.1945302,1.9825313,1.6192877,10.822171362171009,0.0498885280417083,-0.45012747841397516,-0.42369535316000484,0.047006284535168766,0.15833824373367086,SF
631,1104,230.20465473643088,28.854562627230305,3,18.664577,16.993807,16.409723,16.081535,15.9068985,0.074427865,0.0062106517,0.0046172775,0.005537991,0.01401993,2079639452581390336,0.09022894,9.131505e-06,304.78143,69.12287,12.778378,126.32006,51.882946,45.549404,11.836846,4.3192205,2.7726998,2.583315,2.9924295,2.7382588,3.0307724,2.3854027,10.517338180258555,0.046836180181312,-0.3825161791015131,-0.7331460309215413,0.027604595778711483,0.20610408527602536,SF
632,1105,231.4792410435932,28.25601613660585,3,19.093796,17.251717,16.305923,15.824961,15.449227,0.03372599,0.0046366514,0.0037552782,0.0036713576,0.0069083516,2079688930604640256,0.068252966,1.670277e-05,130.21869,32.65348,36.872562,87.39569,27.349907,22.840012,18.183603,6.545413,4.3349137,4.561873,5.744704,5.113389,5.1581073,4.5569706,10.99774734857438,0.0079715552219137,-0.17318330650554511,0.05277384212846752,0.08274816682628196,0.181467720999601,Comp.
633,1107,231.4465025336225,28.88295332806776,3,18.962967,18.024368,17.742537,17.443403,17.383558,0.035628363,0.008151322,0.009155748,0.0099354535,0.031443886,2079693878406965248,0.11579471,6.4831643e-06,445.8773,130.19907,178.91911,83.0557,72.83943,51.729195,12.851497,5.6216087,2.9377568,3.5926325,2.453629,2.2501743,1.9977208,1.4352201,10.047912559571474,0.0310794509576556,-0.7298459197524926,0.13804884707081536,0.03211991534200362,0.03020442410050065,SF
634,1110,231.8027508790049,28.615846631257405,3,17.663385,16.022228,15.198045,14.779265,14.478988,0.02082013,0.0033031458,0.0026988615,0.0028293428,0.005396482,2079706522790684672,0.06463331,1.6711825e-05,51.83886,14.30182,13.107299,60.028343,12.16229,5.9084964,2.9639208,4.08665,2.9783633,3.0905938,3.865625,3.1179368,3.0769935,2.8483744,11.309545388375604,0.0209725301392334,0.06370091311819866,-0.037878101245887155,0.10179236287029159,0.3145887985397957,Liner
635,1113,232.2529614457631,27.630338121987013,3,18.868687,17.974241,17.662363,17.393751,17.33826,0.025612926,0.006068229,0.006292839,0.006862078,0.02415092,2080780470840223744,0.07360236,5.485823e-06,578.16925,160.10097,236.34859,97.63328,108.13434,77.64585,18.430916,5.8988056,3.0676227,4.0908785,2.0489233,2.315396,2.1141548,1.457942,9.694858140356686,0.0293049493213845,-0.7724571102219178,0.16915905257102534,0.02333453770615507,0.025820855227494482,SF
636,1116,228.34736765684136,26.32223580089581,3,19.06542,17.436726,16.593912,16.19199,15.840436,0.06860008,0.007914695,0.0059712264,0.0059170136,0.0134971645,2428628292635486208,0.10911365,1.8151994e-05,79.56861,19.22851,11.767655,36.555202,15.766503,12.923168,8.227581,8.553106,2.2680326,2.2166715,2.4056852,1.8687155,1.9426099,1.6155106,10.920002592619758,0.0844559395760933,-0.33779258323970285,-0.21325570504011393,0.12603871107738665,0.2222515962015765,Comp.
637,1117,231.0286797345564,28.70515283979752,3,20.407171,18.410364,17.415949,16.8774,16.425632,0.1095424,0.010597669,0.0070781726,0.007158129,0.014611012,2078560281868396544,0.0976862,1.8972942e-05,54.435417,15.849396,30.543505,38.54235,20.265537,9.442227,1.3289512,2.3682775,2.143543,2.4587193,2.138507,3.3453205,2.101185,1.7853713,10.989686669140175,0.0107245156891806,-0.14994336327886273,0.28490615629258526,0.07050765646546404,0.15738850254589012,Liner
638,1123,231.34566990756383,28.78882276599471,3,18.57157,17.462511,16.989035,16.69445,16.568768,0.038964614,0.006823199,0.0065334258,0.00782003,0.022509497,2079683982802315264,0.06874629,8.765417e-06,162.28847,43.37834,13.576151,47.007812,31.596172,19.032444,5.815456,3.0501308,2.2226307,2.0869818,1.987475,1.9154704,1.7765418,1.4386194,10.143255988484206,0.0586153426007166,-0.5381176286692898,-0.5044962686849082,0.04626882490805222,0.16203846136600042,SF
